./entrail -a jhu.nii jhu.trk.gz

should generate

Atlas jhu.nii
Track jhu.trk.gz
Fibers within regions 62248 (of total 119360)
0	0	4	0	0	0	0	0	34	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	18	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
0	0	0	0	0	0	0	5	0	55	0	7	0	38	0	51	0	4	0	0	0	0	0	10	0	16	0	0	0	9	0	5	0	2	0	39	0	5	0	4	0	0	0	1	0	0	0	0	0	8	0	8	0	76	0	21	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	1	0	2	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	4	0	2	0	0	0	0	0	1	0	1	0	0	0	1	0	22	0	32	0	0	0	0	0	2	0	0	0	2	0	47	0	2	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	1	0	0	0	12	0	23	0	39	0	12
0	0	15	0	0	0	0	0	17	1	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	19	0	1	0	29	2	2	0	7	0	21	0	0	0	0	0	0	0	0	0	3	1	2	0	1	0	8	0	0	0	11	0	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	3	0	0	0	1	0	5	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	8	0
0	2	4	25	0	7	0	0	0	96	0	38	0	53	0	29	0	73	0	7	0	3	0	1	0	7	0	0	0	2	0	0	0	4	0	55	0	45	0	59	0	8	0	13	0	8	0	0	0	97	0	9	1	91	0	113	5	11	2	22	0	0	0	0	0	0	0	0	0	8	1	68	0	1	0	34	0	5	0	30	1	2	3	12	0	0	0	1	0	0	0	0	0	0	34	0	0	3	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	2	13	0	7	0	0	3	1	0	4	0	12	0	1	0	2	0	2	0	16	0	24	0	3	3	0	0	13	0	0	0	33	0	26	0	22	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	15	3	12	0	0	18	0	25	0	45	0	24
0	0	0	0	1	0	9	0	15	0	3	0	0	0	5	0	0	0	0	0	0	0	13	0	1	0	0	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	6	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16	0	1	0	0	0
0	0	0	4	0	3	0	8	0	108	0	51	0	29	0	15	0	1	0	0	0	0	0	14	0	28	0	2	0	19	0	18	0	1	0	90	0	6	0	12	0	0	0	0	0	0	0	0	0	1	0	16	0	117	0	57	0	3	0	2	0	0	0	0	0	0	0	0	0	1	0	57	0	0	0	10	0	6	0	19	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	25	0	11	0	1	0	0	0	7	0	3	0	1	0	0	0	6	0	21	0	0	0	0	0	1	0	0	0	0	0	41	0	16	0	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	5	0	0	0	33	0	35	0	38	0	0
0	0	14	0	0	0	0	0	21	0	0	0	6	0	0	0	34	0	31	0	19	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	10	0	0	0	0	0	2	0	8	0	0	0	80	0	0	0	23	0	8	0	0	0	51	0	0	0	0	0	2	0	0	0	0	0	8	0	18	0	15	0	0	0	1	0	6	0	6	0	1	0	1	0	0	0	0	0	0	0	0	80	3	0	0	0	0	0	9	0	8	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	5	0	1	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	5	0	6	0
0	13	6	119	2	53	0	8	0	99	0	4	0	73	0	1	0	63	5	76	11	56	0	0	0	1	0	8	0	0	0	0	0	9	0	39	0	51	0	9	0	24	0	27	0	23	0	1	0	337	0	67	19	143	0	59	8	16	44	101	1	3	0	0	0	2	0	3	1	39	6	47	3	34	0	98	1	12	0	94	1	8	19	45	0	3	0	2	7	4	0	0	0	1	352	27	14	18	0	16	0	3	5	30	2	18	0	6	0	2	0	0	0	0	0	0	4	47	0	84	0	20	4	42	0	9	1	51	0	0	1	30	1	22	0	12	1	22	0	6	2	16	0	27	0	1	0	34	1	67	0	29	0	47	0	0	0	8	0	7	0	0	0	1	0	0	0	0	0	2	3	0	0	0	0	20	24	8	11	8	1	0	5	0	1	0	1	0	33
0	0	23	1	7	0	0	0	0	1	0	0	0	0	0	0	31	5	18	12	40	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	2	0	0	0	1	0	14	4	0	0	41	15	0	1	29	4	0	0	1	0	83	2	3	0	0	0	3	1	0	0	1	0	10	0	24	1	13	0	0	0	7	0	5	0	2	0	0	0	2	0	4	0	8	0	0	0	16	328	11	0	0	0	7	0	7	0	36	0	0	1	1	0	1	0	1	1	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	3	0	5	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0	21	5	95	5	15	0	2	0	27	0	0	0	7	0	0	0	76	12	23	39	47	0	0	0	0	0	9	0	0	0	0	0	17	0	0	0	20	0	0	0	1	0	6	14	29	0	17	0	103	0	57	19	59	0	9	2	29	39	37	1	2	0	0	0	3	0	11	2	45	3	5	9	11	0	44	3	19	0	25	1	0	13	35	0	2	17	0	13	1	0	0	0	0	287	81	6	11	4	2	7	7	15	2	11	17	2	7	0	0	0	2	0	0	0	0	7	53	0	44	0	0	3	3	0	23	1	68	0	0	0	0	0	23	0	2	2	2	1	21	0	2	0	12	0	0	2	4	0	14	0	3	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	15	1	0	2	2	0	0	0	0	0	0	0	0
4	0	94	1	10	3	0	0	8	10	0	0	2	0	0	0	19	11	40	39	32	24	0	0	0	0	0	0	0	0	0	0	30	0	0	0	11	0	0	0	0	0	0	0	10	4	0	0	21	29	17	0	73	10	1	0	23	5	82	15	7	0	0	1	27	6	21	0	31	0	1	0	3	0	7	0	7	0	25	4	10	0	28	4	8	0	3	0	4	0	0	0	0	0	82	222	3	1	6	1	3	6	16	6	36	2	0	1	0	0	2	3	1	4	0	0	50	4	8	0	0	0	5	0	6	0	3	0	0	0	5	1	27	4	2	0	5	0	23	1	17	1	0	0	0	0	11	0	8	1	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	2	0	9	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0
0	5	11	94	7	16	0	0	0	27	0	0	0	3	0	0	0	56	6	47	24	29	0	0	0	0	0	9	0	0	0	0	4	6	0	0	0	12	0	0	0	3	0	2	0	4	0	0	1	67	0	16	3	82	0	7	22	25	17	92	0	0	0	1	1	7	6	16	3	22	1	7	1	10	2	20	1	18	1	33	2	7	5	45	0	3	0	2	0	3	0	0	0	0	233	71	3	38	3	5	0	3	3	5	13	20	2	4	1	2	3	2	2	4	0	0	7	113	0	66	0	0	6	6	0	8	2	24	0	0	0	4	1	12	0	2	1	3	3	7	2	9	0	21	0	2	0	5	1	7	0	0	0	18	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	12	0	0	0	9	0	0	0	0	0	0	0	3
0	0	0	0	0	0	1	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	3	0	34	0	10	0	1	0	14	0	0	0	0	0	0	0	0	0	9	0	0	0	3	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	46	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	6	0	0
0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
0	0	0	2	0	0	0	4	0	72	0	16	0	7	0	28	0	1	0	0	0	0	0	9	0	16	0	0	0	9	0	14	0	4	0	22	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	14	0	73	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	1	0	0	0	0	0	1	0	2	0	0	0	4	0	4	0	17	0	0	0	0	0	1	0	0	0	0	0	49	0	0	0	1	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	8	0	31	0	10	0	6
0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	0	0	0	10	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	4	0	3	0	2	0	0	0	0	0	3	0	0	0	8	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	0	0	0	15	0	0	0	0	0	2	0	8	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	10	0	8	0	10	0	0	0	7	0	0	0	0	0	0	0	0	0	4	0	8	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	3	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	13	0	0	0	0	0	0	0	10	0	3	0	0	0	4	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	11	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	3	0	56	0	9	0	2	0	19	0	0	0	0	0	0	0	3	0	9	0	0	0	6	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	23	0	0	0	0	0	0	0	0	0	0	0	13	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	8	0	3	0	0
0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	3	0	29	0	5	0	0	0	18	0	0	0	0	0	0	0	1	0	14	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	0	37	0	4	0	0
9	0	64	3	7	0	0	0	2	1	0	0	0	0	0	0	1	0	1	0	30	4	0	0	1	0	3	0	0	0	0	0	25	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	0	0	0	55	0	28	1	10	0	1	0	1	0	26	5	24	0	1	0	0	0	0	0	12	0	15	2	5	0	23	0	3	0	1	0	0	0	0	0	0	0	13	33	0	0	3	0	9	0	21	0	1	0	1	0	0	0	0	0	0	0	0	0	14	1	8	0	0	0	18	1	31	2	20	0	0	0	28	0	8	0	1	0	0	0	23	0	5	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	3	25	0	8	0	0	0	29	0	2	0	4	0	1	0	9	0	17	0	6	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	7	2	45	0	12	16	16	1	12	5	5	0	0	0	0	1	0	4	7	0	19	0	0	0	2	1	18	1	7	0	0	6	27	0	0	0	0	0	0	0	0	0	0	15	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	26	0	5	0	1	2	7	2	1	1	2	0	0	0	12	0	9	0	11	0	3	4	0	5	1	0	3	0	0	0	15	0	15	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	6	0	0	2	0	1	0	1	0	0	0	1
0	0	0	0	0	0	0	0	5	0	1	0	0	0	6	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0	0	0	32	0	2	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	5	0	0	0	1	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	7	0	0	0	6	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	2	0
0	0	0	1	0	0	0	2	0	106	0	39	0	55	0	90	0	39	0	0	0	0	0	6	0	22	0	0	0	9	0	7	0	0	0	34	0	20	0	5	0	0	0	2	0	2	0	0	0	32	0	0	0	117	0	57	0	1	0	5	0	0	0	0	0	0	0	0	0	2	0	99	0	0	0	19	0	0	0	13	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5	0	6	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	6	0	33	0	0	0	0	0	5	0	0	0	3	0	47	0	8	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	4	0	0	30	0	20	0	57	0	6
